,Book_Title,Book_Author,Year_Published,Link_To_Image,Average_Rating,Total_Rating,Average_Age
1430,The Killing Game: Only One Can Win...and the Loser Dies,Iris Johansen,2000,http://images.amazon.com/images/P/0553581554.01.THUMBZZZ.jpg,2.0080645161290325,124,41.41772151898734
464,Body of Lies,IRIS JOHANSEN,2003,http://images.amazon.com/images/P/0553582143.01.THUMBZZZ.jpg,2.268292682926829,123,41.71264367816092
964,Rainbow Six,Tom Clancy,2004,http://images.amazon.com/images/P/0425170349.01.THUMBZZZ.jpg,2.7154471544715446,123,36.44303797468354
1088,Timeline,Michael Crichton,1999,http://images.amazon.com/images/P/0679444815.01.THUMBZZZ.jpg,3.772357723577236,123,38.08045977011494
1499,Bridget Jones's Diary,Helen Fielding,1998,http://images.amazon.com/images/P/0670880728.01.THUMBZZZ.jpg,3.2845528455284554,123,35.1978021978022
419,Engaging The Enemy,Nora Roberts,2003,http://images.amazon.com/images/P/0373218192.01.THUMBZZZ.jpg,2.6910569105691056,123,38.510416666666664
564,Cry Wolf,TAMI HOAG,1993,http://images.amazon.com/images/P/055356160X.01.THUMBZZZ.jpg,2.3495934959349594,123,40.94252873563219
560,You Belong To Me,Mary Higgins Clark,1999,http://images.amazon.com/images/P/0671004549.01.THUMBZZZ.jpg,2.731707317073171,123,39.90243902439025
1775,"Key of Valor (Roberts, Nora. Key Trilogy, 3.)",Nora Roberts,2003,http://images.amazon.com/images/P/0515136530.01.THUMBZZZ.jpg,3.557377049180328,122,37.50476190476191
1122,A Widow for One Year,JOHN IRVING,2001,http://images.amazon.com/images/P/034543479X.01.THUMBZZZ.jpg,2.377049180327869,122,38.860759493670884
1268,Open House,Elizabeth Berg,2000,http://images.amazon.com/images/P/0375506039.01.THUMBZZZ.jpg,3.221311475409836,122,38.08
671,Chicken Soup for the Teenage Soul (Chicken Soup for the Soul),Jack Canfield,1997,http://images.amazon.com/images/P/1558744630.01.THUMBZZZ.jpg,3.139344262295082,122,29.813186813186814
53,Four Blind Mice,James Patterson,2002,http://images.amazon.com/images/P/0316693006.01.THUMBZZZ.jpg,4.114754098360656,122,42.16867469879518
161,The Chamber,John Grisham,1994,http://images.amazon.com/images/P/0385424728.01.THUMBZZZ.jpg,3.2950819672131146,122,38.72093023255814
1792,The Bluest Eye,Toni Morrison,2000,http://images.amazon.com/images/P/0452282195.01.THUMBZZZ.jpg,3.0163934426229506,122,34.329268292682926
1319,The Bachelor (Warner Books Contemporary Romance),Carly Phillips,2002,http://images.amazon.com/images/P/0446610542.01.THUMBZZZ.jpg,2.622950819672131,122,34.694736842105264
1525,The Honk and Holler Opening Soon,Billie Letts,1999,http://images.amazon.com/images/P/0446675059.01.THUMBZZZ.jpg,3.2950819672131146,122,39.333333333333336
1443,Seize the Night,DEAN KOONTZ,1999,http://images.amazon.com/images/P/0553580191.01.THUMBZZZ.jpg,2.557377049180328,122,36.26190476190476
405,Miss Julia Speaks Her Mind : A Novel,Ann B. Ross,2000,http://images.amazon.com/images/P/0688177751.01.THUMBZZZ.jpg,3.5163934426229506,122,43.4
248,Dances With Wolves,Michael Blake,1990,http://images.amazon.com/images/P/0449134482.01.THUMBZZZ.jpg,1.5702479338842976,121,34.616279069767444
1512,The Accidental Tourist,Anne Tyler,1994,http://images.amazon.com/images/P/0425092917.01.THUMBZZZ.jpg,2.074380165289256,121,37.49382716049383
763,Tis: A Memoir,Frank McCourt,2000,http://images.amazon.com/images/P/0684865742.01.THUMBZZZ.jpg,3.239669421487603,121,35.635416666666664
1599,"Like Water for Chocolate : A Novel in Monthly Installments with Recipes, Romances, and Home Remedies",LAURA ESQUIVEL,1995,http://images.amazon.com/images/P/038542017X.01.THUMBZZZ.jpg,3.71900826446281,121,35.43478260869565
36,The Sum of All Fears,Tom Clancy,2002,http://images.amazon.com/images/P/0425184226.01.THUMBZZZ.jpg,2.2644628099173554,121,40.394366197183096
281,The House on Mango Street (Vintage Contemporaries),SANDRA CISNEROS,1991,http://images.amazon.com/images/P/0679734775.01.THUMBZZZ.jpg,3.8016528925619837,121,32.883720930232556
162,The Partner,John Grisham,1997,http://images.amazon.com/images/P/0385472951.01.THUMBZZZ.jpg,3.6611570247933884,121,40.166666666666664
1290,The Face of Deception,Iris Johansen,1999,http://images.amazon.com/images/P/0553578022.01.THUMBZZZ.jpg,3.058333333333333,120,37.125
52,The Big Bad Wolf: A Novel,James Patterson,2003,http://images.amazon.com/images/P/0316602906.01.THUMBZZZ.jpg,3.466666666666667,120,42.78125
516,"Eats, Shoots &amp; Leaves: The Zero Tolerance Approach to Punctuation",Lynne Truss,2004,http://images.amazon.com/images/P/1592400876.01.THUMBZZZ.jpg,3.966666666666667,120,40.43269230769231
649,The Dive From Clausen's Pier (Alex Awards),ANN PACKER,2002,http://images.amazon.com/images/P/0375412824.01.THUMBZZZ.jpg,3.408333333333333,120,42.621212121212125
1529,Fortune's Rocks: A Novel,Anita Shreve,1999,http://images.amazon.com/images/P/0316781010.01.THUMBZZZ.jpg,2.7333333333333334,120,38.60526315789474
541,Airframe,Michael Crichton,1996,http://images.amazon.com/images/P/0679446486.01.THUMBZZZ.jpg,2.8916666666666666,120,39.225352112676056
1370,Schindler's List,Thomas Keneally,1993,http://images.amazon.com/images/P/0671880314.01.THUMBZZZ.jpg,2.5126050420168067,119,36.81521739130435
1206,P Is for Peril (Kinsey Millhone Mysteries (Hardcover)),Sue Grafton,2001,http://images.amazon.com/images/P/0399147195.01.THUMBZZZ.jpg,3.176470588235294,119,43.4375
1204,Sea Swept (Quinn Brothers (Paperback)),Nora Roberts,2001,http://images.amazon.com/images/P/0515121843.01.THUMBZZZ.jpg,2.588235294117647,119,38.32631578947368
1097,Sleepers,Lorenzo Carcaterra,1996,http://images.amazon.com/images/P/0345404114.01.THUMBZZZ.jpg,2.7394957983193278,119,35.037974683544306
921,Brave New World,Aldous Huxley,1998,http://images.amazon.com/images/P/0060929871.01.THUMBZZZ.jpg,4.554621848739496,119,29.565656565656564
447,Everything's Eventual : 14 Dark Tales,Stephen King,2002,http://images.amazon.com/images/P/0743457358.01.THUMBZZZ.jpg,3.2521008403361344,119,34.422680412371136
776,1st to Die: A Novel,James Patterson,2001,http://images.amazon.com/images/P/0316666009.01.THUMBZZZ.jpg,3.830508474576271,118,37.325
1171,Q Is for Quarry,Sue Grafton,2003,http://images.amazon.com/images/P/0425192725.01.THUMBZZZ.jpg,3.5338983050847457,118,42.130434782608695
107,Jonathan Livingston Seagull,Richard Bach,1976,http://images.amazon.com/images/P/0380012863.01.THUMBZZZ.jpg,3.9152542372881354,118,32.51724137931034
27,Corelli's Mandolin : A Novel,LOUIS DE BERNIERES,1995,http://images.amazon.com/images/P/067976397X.01.THUMBZZZ.jpg,2.3135593220338984,118,37.2125
1013,Violets Are Blue,James Patterson,2001,http://images.amazon.com/images/P/0316693235.01.THUMBZZZ.jpg,3.3389830508474576,118,40.86486486486486
1065,Beloved,Toni Morrison,1998,http://images.amazon.com/images/P/0452280621.01.THUMBZZZ.jpg,2.8559322033898304,118,34.8235294117647
461,The Girl Who Loved Tom Gordon : A Novel,Stephen King,1999,http://images.amazon.com/images/P/0684867621.01.THUMBZZZ.jpg,3.6186440677966103,118,35.52873563218391
247,The Phantom Tollbooth,Norton Juster,1993,http://images.amazon.com/images/P/0394820371.01.THUMBZZZ.jpg,4.203389830508475,118,32.925
84,The Weight of Water,Anita Shreve,2001,http://images.amazon.com/images/P/0316782505.01.THUMBZZZ.jpg,3.0256410256410255,117,36.49367088607595
1774,Key of Knowledge (Key Trilogy (Paperback)),Nora Roberts,2003,http://images.amazon.com/images/P/0515136379.01.THUMBZZZ.jpg,3.393162393162393,117,37.888888888888886
615,The Bonesetter's Daughter,Amy Tan,2001,http://images.amazon.com/images/P/0399146431.01.THUMBZZZ.jpg,3.358974358974359,117,37.906666666666666
525,Icebound,Dean R. Koontz,1995,http://images.amazon.com/images/P/0345384350.01.THUMBZZZ.jpg,2.3333333333333335,117,35.61052631578947
1556,Thousand Acres,JANE SMILEY,1996,http://images.amazon.com/images/P/0804115761.01.THUMBZZZ.jpg,1.9913793103448276,116,40.83529411764706
1509,The Notebook,Nicholas Sparks,1996,http://images.amazon.com/images/P/0446520802.01.THUMBZZZ.jpg,4.060344827586207,116,36.53623188405797
410,Black Notice,Patricia Daniels Cornwell,1999,http://images.amazon.com/images/P/0399145087.01.THUMBZZZ.jpg,2.7327586206896552,116,40.32876712328767
1597,Back Roads,Tawni O'Dell,2000,http://images.amazon.com/images/P/0670894184.01.THUMBZZZ.jpg,2.634782608695652,115,40.98823529411764
385,The Dress Lodger (Ballantine Reader's Circle),Sheri Holman,2001,http://images.amazon.com/images/P/0345436911.01.THUMBZZZ.jpg,3.5739130434782607,115,37.333333333333336
1838,Me Talk Pretty One Day,David Sedaris,2000,http://images.amazon.com/images/P/0316777722.01.THUMBZZZ.jpg,3.869565217391304,115,35.87837837837838
1275,The Pilot's Wife,Anita Shreve,2001,http://images.amazon.com/images/P/0316788228.01.THUMBZZZ.jpg,3.4434782608695653,115,34.486111111111114
1014,The Eyes of Darkness,Dean R. Koontz,1996,http://images.amazon.com/images/P/0425153975.01.THUMBZZZ.jpg,2.773913043478261,115,36.626506024096386
1926,Executive Orders (Jack Ryan Novels),Tom Clancy,1997,http://images.amazon.com/images/P/0425158632.01.THUMBZZZ.jpg,1.7739130434782608,115,37.9625
861,Coraline,Neil Gaiman,2002,http://images.amazon.com/images/P/0380977788.01.THUMBZZZ.jpg,4.504347826086956,115,29.268817204301076
714,Pleading Guilty,Scott Turow,1994,http://images.amazon.com/images/P/0446365505.01.THUMBZZZ.jpg,1.2456140350877194,114,40.96103896103896
102,The Client,John Grisham,1993,http://images.amazon.com/images/P/038542471X.01.THUMBZZZ.jpg,2.9298245614035086,114,39.093333333333334
198,Daddy's Little Girl,Mary Higgins Clark,2002,http://images.amazon.com/images/P/0743206045.01.THUMBZZZ.jpg,3.6666666666666665,114,38.96
594,The Dogs of Babel (Today Show Book Club #12),Carolyn Parkhurst,2003,http://images.amazon.com/images/P/0316168688.01.THUMBZZZ.jpg,3.3596491228070176,114,37.947916666666664
1721,"Scarlett : The Sequel to Margaret Mitchell's \Gone With the Wind\""""",Alexandra Ripley,1992,http://images.amazon.com/images/P/0446363251.01.THUMBZZZ.jpg,2.456140350877193,114,36.426829268292686
1239,Of Mice and Men (Penguin Great Books of the 20th Century),John Steinbeck,1993,http://images.amazon.com/images/P/0140177396.01.THUMBZZZ.jpg,3.743362831858407,113,31.976470588235294
531,The Jester,James Patterson,2003,http://images.amazon.com/images/P/0316602051.01.THUMBZZZ.jpg,2.7610619469026547,113,42.0
1017,Portrait of a Killer: Jack the Ripper -- Case Closed,Patricia Cornwell,2002,http://images.amazon.com/images/P/0399149325.01.THUMBZZZ.jpg,2.734513274336283,113,36.325
1189,The Forgotten (Peter Decker &amp; Rina Lazarus Novels (Paperback)),Faye Kellerman,2002,http://images.amazon.com/images/P/0380730847.01.THUMBZZZ.jpg,2.575221238938053,113,39.65217391304348
939,Four Blind Mice,James Patterson,2003,http://images.amazon.com/images/P/0446613266.01.THUMBZZZ.jpg,3.0,113,41.24418604651163
633,Monster : A Novel (Alex Delaware Novels (Paperback)),JONATHAN KELLERMAN,2000,http://images.amazon.com/images/P/0345413873.01.THUMBZZZ.jpg,3.0530973451327434,113,38.53623188405797
2059,Easy Prey,John Sandford,2001,http://images.amazon.com/images/P/0425178765.01.THUMBZZZ.jpg,2.7787610619469025,113,38.44155844155844
229,The Testament,John Grisham,1999,http://images.amazon.com/images/P/0385493800.01.THUMBZZZ.jpg,3.495575221238938,113,38.63291139240506
1084,Turtle Moon,Alice Hoffman,1993,http://images.amazon.com/images/P/042513699X.01.THUMBZZZ.jpg,1.7433628318584071,113,39.65853658536585
349,The Last Juror,John Grisham,2004,http://images.amazon.com/images/P/0385510438.01.THUMBZZZ.jpg,4.654867256637168,113,44.348314606741575
1035,Dead Sleep,Greg Iles,2002,http://images.amazon.com/images/P/0451206525.01.THUMBZZZ.jpg,2.8761061946902653,113,38.705128205128204
869,The Idiot Girls' Action Adventure Club,Laurie Notaro,2002,http://images.amazon.com/images/P/0375760911.01.THUMBZZZ.jpg,3.3125,112,32.7
137,Daughter of Fortune,Isabel Allende,2000,http://images.amazon.com/images/P/0060932759.01.THUMBZZZ.jpg,3.4732142857142856,112,37.95890410958904
1002,Where the Red Fern Grows,Wilson Rawls,1984,http://images.amazon.com/images/P/0553274295.01.THUMBZZZ.jpg,4.410714285714286,112,31.935064935064936
1054,Plum Island,Nelson DeMille,1998,http://images.amazon.com/images/P/0446605409.01.THUMBZZZ.jpg,3.1607142857142856,112,40.916666666666664
941,Chocolat,Joanne Harris,2000,http://images.amazon.com/images/P/0552998486.01.THUMBZZZ.jpg,3.8035714285714284,112,34.63333333333333
1938,Blood Work,Michael Connelly,1998,http://images.amazon.com/images/P/0446602620.01.THUMBZZZ.jpg,3.0089285714285716,112,41.676923076923075
315,Table For Two,Nora Roberts,2002,http://images.amazon.com/images/P/0373218400.01.THUMBZZZ.jpg,1.9910714285714286,112,38.55813953488372
424,The Curious Incident of the Dog in the Night-Time (Today Show Book Club #13),Mark Haddon,2003,http://images.amazon.com/images/P/0385512104.01.THUMBZZZ.jpg,4.017857142857143,112,36.111111111111114
1253,Last Chance Saloon,Marian Keyes,2002,http://images.amazon.com/images/P/0380820293.01.THUMBZZZ.jpg,2.5315315315315314,111,33.77777777777778
623,Atlas Shrugged,Ayn Rand,1996,http://images.amazon.com/images/P/0451191145.01.THUMBZZZ.jpg,4.252252252252252,111,31.102272727272727
692,"The Professor and the Madman: A Tale of Murder, Insanity, and the Making of The Oxford English Dictionary",Simon Winchester,1999,http://images.amazon.com/images/P/006099486X.01.THUMBZZZ.jpg,3.7477477477477477,111,36.58441558441559
68,Manhattan Hunt Club,JOHN SAUL,2002,http://images.amazon.com/images/P/0449006522.01.THUMBZZZ.jpg,3.5045045045045047,111,41.971014492753625
437,Black Friday,James Patterson,1989,http://images.amazon.com/images/P/0446609323.01.THUMBZZZ.jpg,2.4864864864864864,111,39.65853658536585
952,Beach House,Mary Alice Monroe,2002,http://images.amazon.com/images/P/1551668998.01.THUMBZZZ.jpg,2.9279279279279278,111,40.63095238095238
2055,Jackdaws,Ken Follett,2002,http://images.amazon.com/images/P/0451207521.01.THUMBZZZ.jpg,3.171171171171171,111,43.707692307692305
811,Dying for Chocolate (Culinary Mysteries (Paperback)),DIANE MOTT DAVIDSON,1993,http://images.amazon.com/images/P/0553560247.01.THUMBZZZ.jpg,2.4864864864864864,111,40.83098591549296
2008,Crazy for You,Jennifer Crusie,2000,http://images.amazon.com/images/P/0312971125.01.THUMBZZZ.jpg,1.8738738738738738,111,38.747126436781606
1874,Seinlanguage,Jerry Seinfeld,1995,http://images.amazon.com/images/P/0553569155.01.THUMBZZZ.jpg,2.6363636363636362,110,34.32098765432099
1615,Invasion,Robin Cook,1997,http://images.amazon.com/images/P/0425155404.01.THUMBZZZ.jpg,2.3727272727272726,110,35.57746478873239
453,"The Shelters of Stone (Earth's Children Series, No 5)",JEAN M. AUEL,2002,http://images.amazon.com/images/P/0609610597.01.THUMBZZZ.jpg,3.827272727272727,110,39.303030303030305
1821,Sanctuary,Nora Roberts,2004,http://images.amazon.com/images/P/0515122734.01.THUMBZZZ.jpg,2.3545454545454545,110,37.85057471264368
1322,The Bone Collector (Lincoln Rhyme Novels (Paperback)),Jeff Deaver,2004,http://images.amazon.com/images/P/0451188454.01.THUMBZZZ.jpg,3.1363636363636362,110,36.22222222222222
1155,The Last Time They Met : A Novel,Anita Shreve,2001,http://images.amazon.com/images/P/0316781142.01.THUMBZZZ.jpg,3.790909090909091,110,48.34848484848485
1201,"Angus, Thongs and Full-Frontal Snogging: Confessions of Georgia Nicolson",Louise Rennison,2001,http://images.amazon.com/images/P/0064472272.01.THUMBZZZ.jpg,4.118181818181818,110,31.678571428571427
1136,The Last Precinct,Patricia Daniels Cornwell,2000,http://images.amazon.com/images/P/0399146253.01.THUMBZZZ.jpg,2.981818181818182,110,40.4
459,CAT'S EYE,MARGARET ATWOOD,1989,http://images.amazon.com/images/P/0553282476.01.THUMBZZZ.jpg,1.8545454545454545,110,37.63291139240506
1889,American Psycho (Vintage Contemporaries),Bret Easton Ellis,2000,http://images.amazon.com/images/P/0679735771.01.THUMBZZZ.jpg,3.4909090909090907,110,33.0
1234,Survival of the Fittest: An Alex Delaware Novel,Jonathan Kellerman,1998,http://images.amazon.com/images/P/0553572326.01.THUMBZZZ.jpg,2.209090909090909,110,39.01298701298701
251,Degree of Guilt,Richard North Patterson,1995,http://images.amazon.com/images/P/034538184X.01.THUMBZZZ.jpg,1.7706422018348624,109,36.986666666666665
976,The Third Twin,Ken Follett,1997,http://images.amazon.com/images/P/0449227421.01.THUMBZZZ.jpg,2.0091743119266057,109,38.37313432835821
485,A Light in the Window (The Mitford Years),Jan Karon,1996,http://images.amazon.com/images/P/0140254544.01.THUMBZZZ.jpg,3.2660550458715596,109,39.4
1345,Hemlock Bay,Catherine Coulter,2002,http://images.amazon.com/images/P/0515133302.01.THUMBZZZ.jpg,2.5137614678899083,109,44.917808219178085
519,Waiting (Vintage International),Ha Jin,2000,http://images.amazon.com/images/P/0375706410.01.THUMBZZZ.jpg,2.697247706422018,109,36.80821917808219
219,The Door to December,Dean R. Koontz,2002,http://images.amazon.com/images/P/0451205421.01.THUMBZZZ.jpg,2.81651376146789,109,37.18666666666667
1935,Middlesex: A Novel,Jeffrey Eugenides,2002,http://images.amazon.com/images/P/0374199698.01.THUMBZZZ.jpg,2.9724770642201834,109,38.8
1360,Code to Zero,Ken Follett,2001,http://images.amazon.com/images/P/0451204530.01.THUMBZZZ.jpg,3.1743119266055047,109,44.48275862068966
609,Dark Rivers of the Heart,Dean R. Koontz,1995,http://images.amazon.com/images/P/034539657X.01.THUMBZZZ.jpg,1.8055555555555556,108,37.91139240506329
1883,The World According to Garp,John Irving,1994,http://images.amazon.com/images/P/034536676X.01.THUMBZZZ.jpg,4.472222222222222,108,31.271428571428572
1357,"Ahab's Wife: Or, The Star-Gazer: A Novel",Sena Jeter Naslund,2000,http://images.amazon.com/images/P/0688177859.01.THUMBZZZ.jpg,3.2962962962962963,108,39.31666666666667
507,The Killer Angels,Michael Shaara,1993,http://images.amazon.com/images/P/0345348109.01.THUMBZZZ.jpg,3.0277777777777777,108,39.24324324324324
1327,Dr. Death (Alex Delaware Novels (Paperback)),Jonathan Kellerman,2001,http://images.amazon.com/images/P/0345413881.01.THUMBZZZ.jpg,2.759259259259259,108,40.9375
1331,One Flew Over the Cuckoo's Nest,Ken Kesey,1989,http://images.amazon.com/images/P/0451163966.01.THUMBZZZ.jpg,4.25,108,30.433734939759034
88,Catch 22,Joseph Heller,1996,http://images.amazon.com/images/P/0684833395.01.THUMBZZZ.jpg,4.037037037037037,108,30.342105263157894
156,Four Blondes,Candace Bushnell,2001,http://images.amazon.com/images/P/080213825X.01.THUMBZZZ.jpg,2.7222222222222223,108,33.93333333333333
1255,A Man in Full,Tom Wolfe,1999,http://images.amazon.com/images/P/0553580930.01.THUMBZZZ.jpg,2.074074074074074,108,37.97014925373134
1423,Misery,Stephen King,2004,http://images.amazon.com/images/P/0451169522.01.THUMBZZZ.jpg,3.710280373831776,107,31.5625
1368,"Whirlwind (Tyler, Book 1)",Nancy Martin,1992,http://images.amazon.com/images/P/0373825013.01.THUMBZZZ.jpg,1.3364485981308412,107,41.36585365853659
455,White Oleander : A Novel,Janet Fitch,2001,http://images.amazon.com/images/P/0316182540.01.THUMBZZZ.jpg,3.925233644859813,107,33.053333333333335
754,Irish Hearts,Nora Roberts,2000,http://images.amazon.com/images/P/0373484003.01.THUMBZZZ.jpg,2.467289719626168,107,36.871428571428574
753,Unspeakable,Sandra Brown,1999,http://images.amazon.com/images/P/0446607193.01.THUMBZZZ.jpg,2.869158878504673,107,38.911764705882355
1215,It Was on Fire When I Lay Down on It,Robert Fulghum,1993,http://images.amazon.com/images/P/0804105820.01.THUMBZZZ.jpg,3.392523364485981,107,38.81578947368421
1249,Eaters of the Dead,MICHAEL CRICHTON,1988,http://images.amazon.com/images/P/0345354613.01.THUMBZZZ.jpg,3.1588785046728973,107,35.79012345679013
1798,The Boy Next Door,Meggin Cabot,2002,http://images.amazon.com/images/P/0060096195.01.THUMBZZZ.jpg,4.02803738317757,107,31.59036144578313
782,How the Garcia Girls Lost Their Accents (Plume Contemporary Fiction),Julia Alvarez,1992,http://images.amazon.com/images/P/0452268060.01.THUMBZZZ.jpg,3.2523364485981308,107,36.14492753623188
1824,Soul Harvest: The World Takes Sides (Left Behind No. 4),Tim Lahaye,1999,http://images.amazon.com/images/P/0842329250.01.THUMBZZZ.jpg,3.7663551401869158,107,36.0875
218,Dreamcatcher,Stephen King,2001,http://images.amazon.com/images/P/0743211383.01.THUMBZZZ.jpg,3.710280373831776,107,35.79012345679013
177,Echoes,Maeve Binchy,1989,http://images.amazon.com/images/P/0440122090.01.THUMBZZZ.jpg,2.5700934579439254,107,42.24
182,Simple Abundance:  A Daybook of Comfort and Joy,Sarah Ban Breathnach,1995,http://images.amazon.com/images/P/0446519138.01.THUMBZZZ.jpg,3.607476635514019,107,39.717948717948715
1321,The House of Thunder,Dean R. Koontz,1993,http://images.amazon.com/images/P/0425132951.01.THUMBZZZ.jpg,1.8018867924528301,106,38.666666666666664
1428,The Liar's Club: A Memoir,Mary Karr,1998,http://images.amazon.com/images/P/0140179836.01.THUMBZZZ.jpg,2.8679245283018866,106,35.68852459016394
1970,Inner Harbor (Quinn Brothers (Paperback)),Nora Roberts,2001,http://images.amazon.com/images/P/0515124214.01.THUMBZZZ.jpg,2.0377358490566038,106,38.29761904761905
217,About a Boy (Movie Tie-In),Nick Hornby,2002,http://images.amazon.com/images/P/1573229571.01.THUMBZZZ.jpg,4.179245283018868,106,32.688311688311686
11,Purity in Death,J.D. Robb,2002,http://images.amazon.com/images/P/042518630X.01.THUMBZZZ.jpg,2.3207547169811322,106,37.207317073170735
603,Misery,Stephen King,1988,http://images.amazon.com/images/P/0451153553.01.THUMBZZZ.jpg,3.443396226415094,106,33.7037037037037
545,Don't Stand Too Close to a Naked Man,Tim Allen,1995,http://images.amazon.com/images/P/0786889020.01.THUMBZZZ.jpg,1.8867924528301887,106,35.65
399,The Sparrow,MARY DORIA RUSSELL,1997,http://images.amazon.com/images/P/0449912558.01.THUMBZZZ.jpg,3.8867924528301887,106,41.338235294117645
1153,The No. 1 Ladies' Detective Agency,Alexander McCall Smith,2002,http://images.amazon.com/images/P/1400031346.01.THUMBZZZ.jpg,3.7264150943396226,106,41.15492957746479
1410,See How They Run,James Patterson,1997,http://images.amazon.com/images/P/0446603929.01.THUMBZZZ.jpg,2.018867924528302,106,35.733333333333334
1636,Tom Clancy's Op-Center: Mirror Image (Tom Clancy's Op Center (Paperback)),Tom Clancy,1995,http://images.amazon.com/images/P/0425150143.01.THUMBZZZ.jpg,1.679245283018868,106,39.12987012987013
1282,Black House,Stephen King,2002,http://images.amazon.com/images/P/0345441036.01.THUMBZZZ.jpg,3.7169811320754715,106,35.48
1287,The Perfect Husband,LISA GARDNER,1997,http://images.amazon.com/images/P/0553576801.01.THUMBZZZ.jpg,2.952830188679245,106,37.44776119402985
192,The Rescue,Nicholas Sparks,2000,http://images.amazon.com/images/P/0446525502.01.THUMBZZZ.jpg,3.085714285714286,105,37.05555555555556
893,About a Boy,Nick Hornby,1999,http://images.amazon.com/images/P/1573227331.01.THUMBZZZ.jpg,3.9047619047619047,105,34.34920634920635
713,Anne of Avonlea (Anne of Green Gables Novels (Paperback)),L.M. MONTGOMERY,1984,http://images.amazon.com/images/P/0553213148.01.THUMBZZZ.jpg,3.9238095238095236,105,33.02597402597402
1510,Riptide,Catherine Coulter,2001,http://images.amazon.com/images/P/0515130966.01.THUMBZZZ.jpg,2.2095238095238097,105,39.49367088607595
352,Valhalla Rising (Dirk Pitt Adventures (Paperback)),Clive Cussler,2002,http://images.amazon.com/images/P/0425185710.01.THUMBZZZ.jpg,2.7523809523809524,105,42.6031746031746
679,The Temple of My Familiar,Alice Walker,1990,http://images.amazon.com/images/P/0671683993.01.THUMBZZZ.jpg,2.3904761904761904,105,35.66197183098591
575,Standing in the Rainbow,FANNIE FLAGG,2003,http://images.amazon.com/images/P/080411935X.01.THUMBZZZ.jpg,3.257142857142857,105,42.6144578313253
1503,The Genesis Code,John Case,1998,http://images.amazon.com/images/P/0345422317.01.THUMBZZZ.jpg,2.066666666666667,105,40.76315789473684
1560,The Key to Midnight,Dean R. Koontz,1995,http://images.amazon.com/images/P/0425147517.01.THUMBZZZ.jpg,2.066666666666667,105,36.825
790,High Fidelity,Nick Hornby,1996,http://images.amazon.com/images/P/1573225517.01.THUMBZZZ.jpg,4.133333333333334,105,33.083333333333336
1351,Harry Potter and the Sorcerer's Stone,J. K. Rowling,2001,http://images.amazon.com/images/P/043936213X.01.THUMBZZZ.jpg,4.6923076923076925,104,33.92857142857143
859,"The Reptile Room (A Series of Unfortunate Events, Book 2)",Lemony Snicket,1999,http://images.amazon.com/images/P/0064407675.01.THUMBZZZ.jpg,3.673076923076923,104,33.142857142857146
415,Atlantis Found,Clive Cussler,2001,http://images.amazon.com/images/P/0425177173.01.THUMBZZZ.jpg,3.4038461538461537,104,41.63492063492063
418,Notes from a Small Island,Bill Bryson,1997,http://images.amazon.com/images/P/0380727501.01.THUMBZZZ.jpg,3.855769230769231,104,37.84285714285714
1317,A Girl Named Zippy: Growing Up Small in Mooreland Indiana (Today Show Book Club #3),HAVEN KIMMEL,2002,http://images.amazon.com/images/P/0767915054.01.THUMBZZZ.jpg,2.480769230769231,104,39.92857142857143
1101,Coast Road: A Novel,Barbara Delinsky,1999,http://images.amazon.com/images/P/0671027662.01.THUMBZZZ.jpg,2.5288461538461537,104,41.43939393939394
990,The Blind Assassin,Margaret Atwood,2000,http://images.amazon.com/images/P/0385475721.01.THUMBZZZ.jpg,3.048076923076923,104,41.38461538461539
1702,Hard Eight : A Stephanie Plum Novel (A Stephanie Plum Novel),Janet Evanovich,2002,http://images.amazon.com/images/P/0312265859.01.THUMBZZZ.jpg,4.1923076923076925,104,42.76923076923077
2083,Angels,Marian Keyes,2003,http://images.amazon.com/images/P/0060008032.01.THUMBZZZ.jpg,2.4423076923076925,104,34.69767441860465
641,Rising Tides,Nora Roberts,2001,http://images.amazon.com/images/P/051512317X.01.THUMBZZZ.jpg,2.3173076923076925,104,36.433734939759034
1432,Nightmares &amp; Dreamscapes,Stephen King,2004,http://images.amazon.com/images/P/0451180232.01.THUMBZZZ.jpg,3.605769230769231,104,33.44155844155844
220,Smilla's Sense of Snow,Peter Hoeg,1997,http://images.amazon.com/images/P/0440218535.01.THUMBZZZ.jpg,2.2427184466019416,103,36.971830985915496
1338,Four Past Midnight,Stephen King,2001,http://images.amazon.com/images/P/0451170385.01.THUMBZZZ.jpg,2.970873786407767,103,34.11392405063291
2080,The Talisman,STEPHEN KING,2001,http://images.amazon.com/images/P/0345444884.01.THUMBZZZ.jpg,4.145631067961165,103,33.84722222222222
1024,Big Trouble,Dave Barry,2001,http://images.amazon.com/images/P/0425178102.01.THUMBZZZ.jpg,2.941747572815534,103,36.868852459016395
665,The Color of Magic,Terry Pratchett,2000,http://images.amazon.com/images/P/0061020710.01.THUMBZZZ.jpg,3.1941747572815533,103,31.157894736842106
1634,Moo,Jane Smiley,1996,http://images.amazon.com/images/P/0449910237.01.THUMBZZZ.jpg,1.8058252427184467,103,38.83870967741935
1658,Atonement: A Novel,Ian McEwan,2002,http://images.amazon.com/images/P/0385503954.01.THUMBZZZ.jpg,3.854368932038835,103,45.6
